Pitcher,PitchType,Speed,PitchDateTime,Batter,HitType,SwingAction,PitchCall,SessionPitchID,PitchDate,PitchTime,SpinRate,ReleaseHeight,ReleaseSide,Extension,Tilt,InducedVerticalBreak,HorizontalBreak,VerticalApproachAngle,HorizontalApproachAngle,ZoneLocation,session_id,pitch_location_side_ft,pitch_location_height_ft,Zone,in_out,abv_vert_break,abv_hori_break,event,hit_type,hit
Eddie Albert,Slider,81.5,18/02/2024 9:24,Ethan Brown,NA,No Swing,FoulBall,68,18/02/2024,09:24:00,2512,3.96,1.9,3.9,2024-03-08T15:00:00Z,8.8,-16.8,-6.33,-4.36,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.72,1.17,0,0,8.8,16.8,Foul Ball,NA,0
Eddie Albert,Fastball,90.4,18/02/2024 9:24,Ethan Brown,NA,No Swing,FoulBall,69,18/02/2024,09:24:00,2182,4.52,1.56,4.8,2024-03-08T17:15:00Z,16.9,2.8,-3.84,-2.47,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.02,2.54,0,0,16.9,2.8,Foul Ball,NA,0
Eddie Albert,Fastball,90,18/02/2024 9:25,Ethan Brown,NA,No Swing,BallCalled,70,18/02/2024,09:25:00,2227,4.4,1.53,4.8,2024-03-08T17:15:00Z,13.8,2.1,-1.75,-0.89,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.5,4.73,0,0,13.8,2.1,Take,NA,0
Eddie Albert,Fastball,85.2,18/02/2024 9:25,Nico Banez,GroundBall,Hit,InPlay,72,18/02/2024,09:25:00,2151,4.2,2.14,4.8,2024-03-08T17:30:00Z,16.3,4.4,-4.36,-1.69,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.15,2.18,2,1,16.3,4.4,Hit,Ground Ball,1
Eddie Albert,Fastball,83.2,18/02/2024 9:27,Tyler  Robinson,NA,No Swing,StrikeCalled,73,18/02/2024,09:27:00,2057,4.4,2.14,4.7,2024-03-08T17:45:00Z,13.1,6.2,-4.73,-1.4,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.26,2.53,6,1,13.1,6.2,NA,NA,0
Eddie Albert,Fastball,84.8,18/02/2024 9:28,Tyler  Robinson,NA,No Swing,InPlay,75,18/02/2024,09:28:00,2105,4.23,2.24,4.7,2024-03-08T17:45:00Z,13.4,4.8,-6.01,-2.96,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.98,0.96,0,0,13.4,4.8,Hit,NA,1
Nate Isler,Slider,75.3,18/02/2024 9:30,Taer Rodriguez,NA,No Swing,StrikeCalled,76,18/02/2024,09:30:00,2032,4.82,2.6,4.4,2024-03-08T17:15:00Z,8.5,0.9,-8.38,-2.02,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.6,0.79,0,0,8.5,0.9,NA,NA,0
Nate Isler,Slider,75.5,18/02/2024 9:30,Taer Rodriguez,GroundBall,Hit,InPlay,77,18/02/2024,09:30:00,2007,4.85,2.52,3.9,2024-03-08T14:45:00Z,1.2,-2.7,-9.94,-3.82,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.88,0.25,0,0,1.2,2.7,Hit,Ground Ball,1
Nate Isler,Curveball,71.6,18/02/2024 9:30,AJ Demastrie,NA,No Swing,StrikeCalled,78,18/02/2024,09:30:00,1975,5.31,1.71,4.4,2024-03-08T12:45:00Z,-5.2,-6.8,-9.71,-2.93,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.44,1.71,1,1,5.2,6.8,NA,NA,0
Nate Isler,ChangeUp,76.7,18/02/2024 9:31,AJ Demastrie,NA,No Swing,BallCalled,79,18/02/2024,09:31:00,1042,5.02,2.25,4.9,2024-03-08T06:15:00Z,10,7.9,-8.12,0.62,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,2.1,0.91,0,0,10,7.9,Take,NA,0
Nate Isler,Fastball,84.6,18/02/2024 9:31,AJ Demastrie,NA,No Swing,BallCalled,81,18/02/2024,09:31:00,1856,5.26,1.87,5.1,2024-03-08T17:15:00Z,20.8,2.9,-4.17,-2.42,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.66,3.11,7,1,20.8,2.9,Take,NA,0
Nate Isler,Fastball,83.8,18/02/2024 9:32,AJ Demastrie,NA,No Swing,StrikeCalled,82,18/02/2024,09:32:00,1985,5.1,1.96,4.9,2024-03-08T17:45:00Z,17.6,7.5,-5.6,-2.13,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.72,1.98,1,1,17.6,7.5,NA,NA,0
Nate Isler,Fastball,84.6,18/02/2024 9:32,AJ Demastrie,NA,No Swing,BallCalled,83,18/02/2024,09:32:00,1982,5.27,2.05,4.4,2024-03-08T06:00:00Z,18.2,11.5,-6.07,0.89,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.84,1.55,0,0,18.2,11.5,Take,NA,0
Nate Isler,Slider,74.9,18/02/2024 9:32,Elliot Krewson,NA,No Swing,FoulBall,84,18/02/2024,09:32:00,2023,4.9,2.5,5,2024-03-08T15:00:00Z,4.8,-7.9,-7.83,-3,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.43,1.88,3,1,4.8,7.9,Foul Ball,NA,0
Nate Isler,Fastball,86,18/02/2024 9:33,Elliot Krewson,NA,No Swing,StrikeCalled,85,18/02/2024,09:33:00,1980,5.29,1.98,4.6,2024-03-08T17:30:00Z,20.1,6.2,-5.86,-2.13,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.6,1.48,0,0,20.1,6.2,NA,NA,0
Nate Isler,Curveball,73.7,18/02/2024 9:34,Max Zajec,NA,No Swing,BallCalled,87,18/02/2024,09:34:00,1997,5.27,1.83,4.2,2024-03-08T12:00:00Z,-8.1,-4.7,-11.4,-1.55,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.79,0.02,0,0,8.1,4.7,Take,NA,0
Nate Isler,Fastball,84.3,18/02/2024 9:35,Max Zajec,LineDrive,Hit,InPlay,88,18/02/2024,09:35:00,2013,5.18,2.43,4.6,2024-03-08T17:30:00Z,23.9,7.9,-4.67,-1.67,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.13,2.32,5,1,23.9,7.9,Hit,Line Drive,1
Tyler Cortland,Fastball,86.2,18/02/2024 9:38,Chris Miller,NA,No Swing,BallCalled,89,18/02/2024,09:38:00,2077,5.16,1.71,4.9,2024-03-08T06:00:00Z,18,9.2,-3.74,-2,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.02,3.6,0,0,18,9.2,Take,NA,0
Tyler Cortland,Fastball,87.7,18/02/2024 9:39,Chris Miller,FlyBall,Hit,InPlay,90,18/02/2024,09:39:00,2126,5.22,1.68,4.6,2024-03-08T17:45:00Z,20.1,8.7,-4.81,-1.51,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.56,2.35,4,1,20.1,8.7,Hit,Fly Ball,1
Tyler Cortland,Slider,77.7,18/02/2024 9:39,Nathan Cmeyla,NA,No Swing,StrikeSwinging,91,18/02/2024,09:39:00,1748,5.11,1.61,4.3,2024-03-08T06:45:00Z,2.5,3,-8.51,-1.55,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.14,1.41,0,0,2.5,3,Swing & Miss,NA,0
Tyler Cortland,Slider,78.2,18/02/2024 9:39,Nathan Cmeyla,NA,No Swing,StrikeSwinging,92,18/02/2024,09:39:00,1822,5.27,1.8,3.4,2024-03-08T08:15:00Z,-0.1,1,-9.8,-2.31,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.51,0.44,0,0,0.1,1,Swing & Miss,NA,0
Tyler Cortland,Slider,78.9,18/02/2024 9:40,Nathan Cmeyla,NA,No Swing,InPlay,93,18/02/2024,09:40:00,1866,5.25,1.74,3.6,2024-03-08T08:15:00Z,-0.3,2.5,-9.32,-2.54,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.93,0.82,0,0,0.3,2.5,Hit,NA,1
Tyler Cortland,Fastball,86.6,18/02/2024 9:40,Cam Rush,NA,No Swing,BallCalled,94,18/02/2024,09:40:00,2167,5.24,1.79,4.1,2024-03-08T06:00:00Z,19.4,12.2,-3.91,0.14,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.77,3.44,0,0,19.4,12.2,Take,NA,0
Tyler Cortland,Slider,77.8,18/02/2024 9:41,Cam Rush,NA,No Swing,StrikeCalled,95,18/02/2024,09:41:00,1793,5.27,1.67,3.3,2024-03-08T06:45:00Z,1,1.3,-8.73,-1.53,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.07,1.4,0,0,1,1.3,NA,NA,0
Tyler Cortland,Fastball,86.5,18/02/2024 9:41,Cam Rush,NA,No Swing,BallCalled,97,18/02/2024,09:41:00,2089,5.35,1.78,4.1,2024-03-08T17:45:00Z,18.4,8.9,-4.23,-1.58,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.55,3.31,7,1,18.4,8.9,Take,NA,0
Tyler Cortland,Slider,77.2,18/02/2024 9:42,Cam Rush,NA,No Swing,StrikeSwinging,98,18/02/2024,09:42:00,1776,5.28,1.74,3.5,2024-03-08T06:45:00Z,2.2,2.7,-9.41,-1.93,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.37,0.66,0,0,2.2,2.7,Swing & Miss,NA,0
Joe Chambers,Curveball,72.4,18/02/2024 9:46,Milo Suarez,NA,No Swing,StrikeCalled,99,18/02/2024,09:46:00,1959,5,1.96,3.2,2024-03-08T12:15:00Z,-4,-3.3,-9.28,-1.7,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.62,1.7,3,1,4,3.3,NA,NA,0
Joe Chambers,Curveball,73,18/02/2024 9:46,Milo Suarez,NA,No Swing,FoulBall,100,18/02/2024,09:46:00,2175,5.01,1.93,3.1,2024-03-08T11:45:00Z,-9.3,-3.6,-9.88,-2.14,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.18,1.41,0,0,9.3,3.6,Foul Ball,NA,0
Joe Chambers,Fastball,84.8,18/02/2024 9:47,Milo Suarez,NA,No Swing,FoulBall,101,18/02/2024,09:47:00,2176,5.04,1.82,4.3,2024-03-08T17:30:00Z,20.6,6.9,-4.72,-1.51,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.25,2.4,4,1,20.6,6.9,Foul Ball,NA,0
Tyler Cortland,Fastball,85.7,18/02/2024 9:49,Luke Carroll,NA,No Swing,FoulBall,103,18/02/2024,09:49:00,2214,5.07,3,4.1,2024-03-08T06:30:00Z,18.3,17.9,-6.98,-1.62,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.19,0.46,0,0,18.3,17.9,Foul Ball,NA,0
Tyler Cortland,Slider,77.4,18/02/2024 9:50,Luke Carroll,NA,No Swing,BallCalled,104,18/02/2024,09:50:00,1938,5.07,2.9,3.3,2024-03-08T08:30:00Z,-0.4,1,-9.92,-3.67,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.74,0.21,0,0,0.4,1,Take,NA,0
Tyler Cortland,Slider,79,18/02/2024 9:50,Luke Carroll,NA,No Swing,FoulBall,106,18/02/2024,09:50:00,1833,4.95,2.83,3.8,2024-03-08T06:45:00Z,1.1,1.4,-8.75,-3.73,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.87,0.85,0,0,1.1,1.4,Foul Ball,NA,0
Tyler Cortland,Slider,76.2,18/02/2024 9:51,Luke Carroll,NA,No Swing,BallCalled,107,18/02/2024,09:51:00,1841,5.13,2.96,3.3,2024-03-08T09:15:00Z,-1.9,2.6,-10.23,-3.98,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.13,0.18,0,0,1.9,2.6,Take,NA,0
Tyler Cortland,Slider,78.3,18/02/2024 9:51,Luke Carroll,NA,No Swing,StrikeCalled,109,18/02/2024,09:51:00,1784,5,2.77,3.5,2024-03-08T17:15:00Z,0.6,0.1,-7.81,-2.83,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.03,1.97,2,1,0.6,0.1,NA,NA,0
Tyler Cortland,Fastball,86.8,18/02/2024 9:52,Zack Casebonne,NA,No Swing,StrikeCalled,110,18/02/2024,09:52:00,2232,5.09,2.85,3.6,2024-03-08T06:15:00Z,19.3,16.8,-5.38,-1.37,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.02,1.85,2,1,19.3,16.8,NA,NA,0
Tyler Cortland,Fastball,87.2,18/02/2024 9:52,Zack Casebonne,NA,No Swing,StrikeSwinging,111,18/02/2024,09:52:00,2188,5.1,2.98,3.6,2024-03-08T06:30:00Z,16.2,16.6,-4.97,-1.33,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.18,2.48,5,1,16.2,16.6,Swing & Miss,NA,0
Tyler Cortland,Fastball,86.2,18/02/2024 9:52,Zack Casebonne,NA,No Swing,BallCalled,112,18/02/2024,09:52:00,2142,5.13,2.83,3.8,2024-03-08T06:15:00Z,16.5,13.8,-6.65,-3.6,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.88,0.92,0,0,16.5,13.8,Take,NA,0
Tyler Cortland,Slider,79.2,18/02/2024 9:53,Zack Casebonne,NA,No Swing,BallCalled,113,18/02/2024,09:53:00,NA,5.1,2.82,2.8,NA,1.7,1.7,-6.2,-1.98,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.74,3.55,0,0,1.7,1.7,Take,NA,0
Tyler Cortland,Slider,78.7,18/02/2024 9:53,Zack Casebonne,NA,No Swing,StrikeSwinging,114,18/02/2024,09:53:00,1925,5.06,3.01,3.2,2024-03-08T08:30:00Z,-0.3,0.9,-9.17,-3.83,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.78,0.65,0,0,0.3,0.9,Swing & Miss,NA,0
Tyler Cortland,Slider,78.6,18/02/2024 9:53,Ethan Brown,NA,No Swing,StrikeCalled,115,18/02/2024,09:53:00,1939,5.08,2.79,2.9,2024-03-08T06:00:00Z,1.3,0.8,-8.32,-3.39,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.6,1.71,1,1,1.3,0.8,NA,NA,0
Tyler Cortland,Fastball,86.5,18/02/2024 9:54,Ethan Brown,NA,No Swing,InPlay,116,18/02/2024,09:54:00,2123,5.08,2.99,3.6,2024-03-08T06:45:00Z,12.2,15.4,-5.5,-0.54,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.05,2.35,0,0,12.2,15.4,Hit,NA,1
Joe Chambers,Fastball,83.7,18/02/2024 9:56,Taer Rodriguez,NA,No Swing,BallCalled,117,18/02/2024,09:56:00,2059,4.95,2,4.2,2024-03-08T17:45:00Z,19.2,8.3,-6.77,-1,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.28,0.57,0,0,19.2,8.3,Take,NA,0
Joe Chambers,Fastball,83.2,18/02/2024 9:56,Taer Rodriguez,NA,No Swing,FoulBall,118,18/02/2024,09:56:00,1981,4.98,2.09,4.1,2024-03-08T06:00:00Z,17.7,9,-5.65,-1.07,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.25,1.85,3,1,17.7,9,Foul Ball,NA,0
Joe Chambers,Fastball,84.5,18/02/2024 9:57,Taer Rodriguez,GroundBall,Hit,InPlay,119,18/02/2024,09:57:00,2057,4.92,2.07,4.3,2024-03-08T06:15:00Z,16.9,12.6,-5.88,-0.78,Outer Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.18,1.54,2,1,16.9,12.6,Hit,Ground Ball,1
Joe Chambers,Curveball,73.4,18/02/2024 9:57,AJ Demastrie,NA,No Swing,BallCalled,120,18/02/2024,09:57:00,2147,4.97,1.79,3.3,2024-03-08T11:15:00Z,-8.6,-1.5,-11.07,-2.12,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.12,0.15,0,0,8.6,1.5,Take,NA,0
Joe Chambers,Fastball,84.4,18/02/2024 9:58,AJ Demastrie,NA,No Swing,InPlay,122,18/02/2024,09:58:00,2127,4.92,1.97,4.4,2024-03-08T17:45:00Z,18,8.5,-6.2,-0.63,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.6,1.14,0,0,18,8.5,Hit,NA,1
Joe Chambers,Fastball,84.5,18/02/2024 9:59,Elliot Krewson,NA,No Swing,BallCalled,124,18/02/2024,09:59:00,2159,4.95,1.85,4.4,2024-03-08T06:00:00Z,16.7,9.5,-6.52,-2.6,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.49,0.94,0,0,16.7,9.5,Take,NA,0
Joe Chambers,Fastball,84,18/02/2024 9:59,Elliot Krewson,NA,No Swing,FoulBall,125,18/02/2024,09:59:00,2129,4.91,1.92,4.2,2024-03-08T17:45:00Z,16.7,8.2,-6,-1.58,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.33,1.46,0,0,16.7,8.2,Foul Ball,NA,0
Joe Chambers,Fastball,85.1,18/02/2024 10:00,Elliot Krewson,GroundBall,Hit,FoulBall,126,18/02/2024,10:00:00,2123,4.83,2.02,4.4,2024-03-08T06:00:00Z,15.7,8.9,-6.63,-1.24,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.03,0.76,0,0,15.7,8.9,Foul Ball,Ground Ball,0
Joe Chambers,Slider,76.2,18/02/2024 10:00,Elliot Krewson,NA,No Swing,StrikeSwinging,127,18/02/2024,10:00:00,4552,4.9,2.16,4.5,2024-03-08T13:45:00Z,-0.7,-7.1,-9.55,-4.14,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.1,0.51,0,0,0.7,7.1,Swing & Miss,NA,0
Daniel Will,Slider,75.1,18/02/2024 10:04,Nico Banez,NA,No Swing,StrikeCalled,128,18/02/2024,10:04:00,1137,3.91,-0.24,3.7,2024-03-08T07:00:00Z,6.7,13,-7.82,1.14,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.36,0.76,0,0,6.7,13,NA,NA,0
Daniel Will,Slider,75.1,18/02/2024 10:04,Nico Banez,NA,No Swing,StrikeCalled,129,18/02/2024,10:04:00,1137,3.91,-0.24,3.7,2024-03-08T07:00:00Z,6.7,13,-7.82,1.14,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.36,0.76,0,0,6.7,13,NA,NA,0
Daniel Will,Slider,76.2,18/02/2024 10:04,Nico Banez,NA,No Swing,InPlay,131,18/02/2024,10:04:00,1158,3.87,-0.1,3.8,2024-03-08T06:45:00Z,8.5,12.2,-7.38,1.56,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.24,0.86,0,0,8.5,12.2,Hit,NA,1
Daniel Will,Cutter,81,18/02/2024 10:05,Tyler  Robinson,FlyBall,Hit,FoulBall,132,18/02/2024,10:05:00,2117,4.01,-0.02,3.9,2024-03-08T06:15:00Z,7.5,6.3,-5.95,0.06,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.55,1.94,1,1,7.5,6.3,Foul Ball,Fly Ball,0
Daniel Will,Slider,75.7,18/02/2024 10:05,Tyler  Robinson,NA,No Swing,FoulBall,133,18/02/2024,10:05:00,1096,3.74,-0.2,3.9,2024-03-08T07:30:00Z,5.4,22.2,-7.97,2.81,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.39,0.57,0,0,5.4,22.2,Foul Ball,NA,0
Daniel Will,Slider,75.1,18/02/2024 10:06,Tyler  Robinson,GroundBall,Hit,InPlay,134,18/02/2024,10:06:00,2278,3.87,-0.07,4.2,2024-03-08T07:45:00Z,3.3,17.8,-8.74,3.18,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.29,0.16,0,0,3.3,17.8,Hit,Ground Ball,1
Daniel Will,Fastball,84.3,18/02/2024 10:06,Chris Miller,NA,No Swing,StrikeCalled,135,18/02/2024,10:06:00,1971,3.72,-0.09,4.5,NA,NA,NA,-6.71,-2.38,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.04,0.79,0,0,NA,NA,NA,NA,0
Daniel Will,Fastball,84.3,18/02/2024 10:07,Chris Miller,NA,No Swing,StrikeSwinging,136,18/02/2024,10:07:00,2036,3.82,0.01,4.7,2024-03-08T16:00:00Z,11.8,-6.3,-5.78,-1.03,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.37,1.02,0,0,11.8,6.3,Swing & Miss,NA,0
Daniel Will,Fastball,85.3,18/02/2024 10:07,Chris Miller,NA,No Swing,InPlay,137,18/02/2024,10:07:00,2102,4.05,0.1,4.3,2024-03-08T16:15:00Z,9.4,-4.3,-5.26,-0.9,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.36,1.92,1,1,9.4,4.3,Hit,NA,1
Daniel Will,Fastball,83.8,18/02/2024 10:08,Cam Rush,NA,No Swing,BallCalled,138,18/02/2024,10:08:00,2064,4.02,-0.08,4.4,2024-03-08T16:30:00Z,10.5,-3.4,-4.54,-2.39,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-2.03,2.62,0,0,10.5,3.4,Take,NA,0
Daniel Will,Cutter,78.9,18/02/2024 10:08,Cam Rush,NA,No Swing,StrikeCalled,139,18/02/2024,10:08:00,2046,3.92,-0.11,4.4,NA,NA,NA,-7.17,0.57,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.18,1,0,0,NA,NA,NA,NA,0
Daniel Will,Cutter,80.7,18/02/2024 10:09,Cam Rush,NA,No Swing,BallCalled,140,18/02/2024,10:09:00,2084,3.97,-0.06,4.1,2024-03-08T06:00:00Z,4.3,2.2,-7.26,-1.3,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-1.5,0.85,0,0,4.3,2.2,Take,NA,0
Daniel Will,Slider,75.1,18/02/2024 10:09,Cam Rush,NA,No Swing,StrikeCalled,141,18/02/2024,10:09:00,2265,3.87,-0.29,4,2024-03-08T07:30:00Z,4.5,15.7,-7.52,2.36,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.48,1.18,0,0,4.5,15.7,NA,NA,0
Daniel Will,ChangeUp,75.6,18/02/2024 10:09,Cam Rush,FlyBall,Hit,InPlay,142,18/02/2024,10:09:00,1787,3.55,-0.41,4.4,2024-03-08T14:30:00Z,5.8,-18.8,-7.07,-0.99,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.4,1.07,0,0,5.8,18.8,Hit,Fly Ball,1
McAllister Burke,Fastball,84.4,18/02/2024 10:12,Max Zajec,LineDrive,Hit,InPlay,143,18/02/2024,10:12:00,1862,3.97,3.89,4,2024-03-08T07:00:00Z,11.6,17.5,-5.08,-1.28,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.04,2,0,0,11.6,17.5,Hit,Line Drive,1
McAllister Burke,ChangeUp,78.2,18/02/2024 10:14,Jackson Hower,NA,No Swing,BallCalled,144,18/02/2024,10:14:00,1527,3.9,3.89,4.5,2024-03-08T08:30:00Z,-3.7,13.7,-8.17,-1.66,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,1.04,0.97,0,0,3.7,13.7,Take,NA,0
McAllister Burke,ChangeUp,77.3,18/02/2024 10:14,Jackson Hower,GroundBall,Hit,InPlay,145,18/02/2024,10:14:00,1487,3.9,4,4.5,2024-03-08T07:45:00Z,1.4,9.8,-7.88,-3.35,Out of Zone,2e6908e7-0727-481e-8497-1ee198c786f9,-0.07,0.82,0,0,1.4,9.8,Hit,Ground Ball,1
McAllister Burke,Slider,73.7,18/02/2024 10:15,Nathan Cmeyla,NA,No Swing,StrikeCalled,146,18/02/2024,10:15:00,2339,4.02,3.84,3.6,2024-03-08T14:00:00Z,-0.4,-11.5,-7.6,-4.62,Inner Zone,2e6908e7-0727-481e-8497-1ee198c786f9,0.47,1.86,3,1,0.4,11.5,NA,NA,0
